date,close,YesterdayClose,YesterdayOpenLogR,YesterdayHighLogR,YesterdayLowLogR,YesterdayVolumeLogR,YesterdayCloseLogR,MA10,MA20,MA30,DayOfWeek,DayOfMonth,MonthNumber,EMA10,EMA30,RSI,MACD,MACD_Signal,BollingerUpper,BollingerLower,Volatility_10,Volatility_20,Volatility_30,OBV,ZScore,insider_shares,insider_amount,insider_buy_flag,sentiment,num_articles,overnight_gap,abnormal_vol,volatility_5d,volatility_20d,momentum_5d,momentum_20d,skew_5d,intraday_range,sentiment_change
2016-01-13 05:00:00,29.090499877929688,30.894500732421875,-0.007013747463770071,-0.008196534233063076,-0.055545562314656884,0.4827080888705797,-0.06016654204035878,31.50409984588623,32.483350086212155,32.766050020853676,2,13,1,31.17707362854757,32.34060087889388,25.57064609676604,-0.8226339768982527,-0.44310918181896636,35.55539810899758,29.411302063426728,0.02594556734027005,0.02325586272012368,0.02165865246608997,-766506000.0,-2.2088523246496448,0.0,0.0,-1,0.0,0.0,0.004839045449651356,1.4712653691250737,0.497792422299837,0.36917537569023223,-0.08036038382734767,-0.11566932510513883,-0.5488162428455058,0.0717072738955402,0.0
2016-01-14 05:00:00,29.649999618530273,29.090499877929688,-0.06767877524679065,-0.03046523053958247,-0.016152990094630414,-0.05604023034136537,0.0190504563776785,31.023749923706056,32.31925010681152,32.62261670430501,3,14,1,30.899423808544423,32.16701370080591,30.041780303103735,-0.901161679716818,-0.5347196813985368,35.63162048664458,29.006879726978468,0.02830786001620774,0.02388647859414902,0.02157171221626558,-621746000.0,-1.6116860025875384,0.0,0.0,-1,0.0,0.0,-0.00268125729422101,1.1475704976701293,0.5012534547736938,0.37918609234311634,-0.0245747855495545,-0.09965989515026541,-1.7412451383148084,0.05458683901121759,0.0
2016-01-15 05:00:00,28.50900077819824,29.649999618530273,-0.013900604716950489,-0.029710521841694443,-0.008069252054384133,0.07278965200604147,-0.03924225838410743,30.495200157165527,32.05527505874634,32.44623343149821,4,15,1,30.46480143939057,31.931012867089287,26.73467302915809,-1.0434364349462655,-0.6364630321080825,35.699497056394904,28.411053061097775,0.02930112931264696,0.023838962916774502,0.02245776649789698,-777436000.0,-1.9462449229692027,0.0,0.0,-1,0.0,0.0,-0.03500843575602637,1.2716186972526604,0.5530889529336822,0.37843180434885776,-0.06073635060450755,-0.1562514077128042,-0.598697972210516,0.03388408868257657,0.0
2016-01-19 05:00:00,28.724000930786133,28.50900077819824,0.0084397604670437,-0.0010610853606918232,0.002032281313424124,-0.482019783110011,0.007513188458676518,30.18265018463135,31.814850044250488,32.293283462524414,1,19,1,30.14829225600794,31.724108871198762,23.622482569425102,-1.1258632374415676,-0.7343430731747795,35.676695465639284,27.95300462286169,0.026229284412084754,0.024097500253445543,0.02251159007203537,-681292000.0,-1.6007109431908968,0.0,0.0,-1,0.0,0.0,0.012118945921124917,-0.17806354063192834,0.522979202558429,0.38253595733359713,-0.07002940591093454,-0.14339819920585584,-0.6169082985625942,0.03054938398630672,0.0
2016-01-20 05:00:00,28.588499069213867,28.724000930786133,-0.022305866856444836,-0.00954887537839107,-0.03461103479649721,0.5051179028682,-0.004728536149936751,29.872550010681152,31.583924961090087,32.125166765848796,2,20,1,29.864693494772656,31.521811464619095,15.0577538406026,-1.1884215561323543,-0.8251587697662945,35.64258735349485,27.525262568685324,0.02623586529906933,0.024098486456688925,0.022349833401732796,-840620000.0,-1.4760655616400884,0.0,0.0,-1,0.0,0.0,-0.017615948419514957,1.2824957138300337,0.5156195123424546,0.38255161282474204,-0.07464116941653631,-0.13908216825793318,-0.5162159977894246,0.05468987211419968,0.0
2016-01-21 05:00:00,28.750999450683594,28.588499069213867,0.016205090623969607,0.017751426199170094,0.03773085436461369,-0.4754007746169158,0.005668023638552371,29.58439998626709,31.360200023651124,31.967150052388508,3,21,1,29.66220366857464,31.343049399203903,17.077537838645,-1.2109282248909992,-0.9023126607912355,35.529641845984365,27.190758201317887,0.0265977186091402,0.024212102640515303,0.0224370655619826,-741576000.0,-1.2515826742042946,0.0,0.0,-1,0.0,0.0,0.0031656710993890227,-0.17525677985715143,0.3495239172816165,0.3843552138286428,-0.011670491351840395,-0.1346706292233002,-1.4372462466109208,0.03580748429527158,0.0
2016-01-22 05:00:00,29.819000244140625,28.750999450683594,0.02607024216959368,0.018992720248612673,0.02758066627028316,0.033342047821818724,0.03647325227997746,29.526600074768066,31.193274974822998,31.83223336537679,4,22,1,29.690712136859364,31.244723647264337,28.083145637356665,-1.1295652584871974,-0.947763180330428,35.326908268989925,27.05964168065607,0.0279677049859303,0.026137011215152176,0.023548769980448827,-639174000.0,-0.6649233896106101,0.0,0.0,-1,0.0,0.0,0.02384268761886515,-0.16077766911148514,0.43197178359659616,0.41491219013879266,0.0056998525391120936,-0.10068614502464324,-0.3718900552038927,0.02681174771698961,0.0
2016-01-25 05:00:00,29.826499938964844,29.819000244140625,0.01560633469175264,0.013900607325828889,0.017732348504010887,-0.15245618587535564,0.0002514756298703957,29.473999977111816,31.02534990310669,31.718466758728027,0,25,1,29.715400828151267,31.15322534350308,35.81744121706569,-1.0523485398260242,-0.9686802522295472,35.09060741054929,26.960092395664095,0.02797361869171862,0.026130590766260786,0.023397642299736093,-551252000.0,-0.5898027182519261,0.0,0.0,-1,0.0,0.0,0.002699609255466893,-0.5929978366087658,0.25962095489904446,0.4148102686723606,0.046213445747075754,-0.10120540290317015,1.7551386609035333,0.023368434030734492,0.0
2016-01-26 05:00:00,30.0625,29.826499938964844,0.009089179462210918,-0.006595204675663407,-0.007055290867389235,-0.1547840172902382,0.007881289814971014,29.391550064086914,30.871499919891356,31.616683387756346,1,26,1,29.7785097684874,31.082855966502883,38.71392663113588,-0.9610323190279857,-0.967150665589235,34.83140602550497,26.911593814277744,0.027404150064736704,0.026280301384931953,0.02348728393229799,-475938000.0,-0.4085955062139011,0.0,0.0,-1,0.0,0.0,0.011600444976606379,-1.1460608837940676,0.2594866731849407,0.4171868510661378,0.046598629224359644,-0.09284991310900104,1.7353972414222159,0.023484450120192308,0.0
2016-01-27 05:00:00,29.167499542236328,30.0625,-0.0024223516188405614,-0.0018379172099277509,-0.019843955438456188,0.31362589604153235,-0.030223487844411107,29.21884994506836,30.641874980926513,31.522016716003417,2,27,1,29.66741700007811,30.95928458429214,34.68183126296991,-0.9499323840473899,-0.9637070092808661,34.42520989949907,26.858540062353953,0.028700616198428657,0.02625938362862923,0.023330584021694165,-578996000.0,-0.7794051916748951,0.0,0.0,-1,0.0,0.0,0.0012307910562305094,-0.3588112397111151,0.3782575995676805,0.416854791979163,0.02025291609820723,-0.13603373837751742,-0.11559618116852949,0.042187407019409276,0.0
