date,close,YesterdayClose,YesterdayOpenLogR,YesterdayHighLogR,YesterdayLowLogR,YesterdayVolumeLogR,YesterdayCloseLogR,MA10,MA20,MA30,DayOfWeek,DayOfMonth,MonthNumber,EMA10,EMA30,RSI,MACD,MACD_Signal,BollingerUpper,BollingerLower,Volatility_10,Volatility_20,Volatility_30,OBV,ZScore,insider_shares,insider_amount,insider_buy_flag,sentiment,num_articles,overnight_gap,abnormal_vol,volatility_5d,volatility_20d,momentum_5d,momentum_20d,skew_5d,intraday_range,sentiment_change
2016-02-01 05:00:00,15.711663246154783,15.711663246154783,0.036176688700390536,0.007321866555701908,0.03330718062743232,-0.7573163932366315,0.0,15.133941173553467,15.187351942062378,15.689413483937582,0,1,2,15.281128790650149,15.571841983882319,59.13367498729436,-0.22069918136357103,-0.35408403936669175,16.37388795500104,14.000815929123714,0.024672743547570625,0.027133871954038807,0.023739669994751893,-56345800.0,0.8837680413826754,0.0,0.0,-1,0.0,0.0,-0.011331380165065009,-1.4477671754387553,0.5295081014932731,0.4307368637799414,0.043760875232709884,-0.054633427914712485,0.8165049517366134,0.023796038831241623,0.0
2016-02-02 05:00:00,15.177562713623049,15.711663246154783,-0.002869023737134688,-0.022128043540794763,-0.023844777748833146,0.2501513682860919,-0.03458511844812328,15.187352085113526,15.124149370193482,15.65944414138794,1,2,2,15.262298594827039,15.546404611607528,52.56853514862194,-0.21237070634615485,-0.3257413727625844,16.153651289713878,14.094647450673087,0.02764383637785843,0.027992492126943668,0.024142943396265534,-67725400.0,0.10376540813920902,0.0,0.0,-1,0.0,0.0,-0.014163828779483493,-1.047569087149788,0.5774937065152511,0.44436703646895864,-0.017290987451383466,-0.07688122502868566,1.6218678032509906,0.025806484090697954,0.0
2016-02-03 05:00:00,15.391200065612791,15.177562713623049,0.0011483195999761981,-4.719071201514326e-07,-0.006495954669207556,-0.2102737203908792,0.013977721756997996,15.269248104095459,15.070738410949707,15.635409228007,2,3,2,15.285735225878993,15.536391415091739,59.85529901583103,-0.186383072981803,-0.29786971280642816,15.899906449313782,14.241570372585631,0.02762334803228986,0.028256929094104277,0.02430474682565893,-58503800.0,0.7729715566348804,0.0,0.0,-1,0.0,0.0,0.02170044781052161,-1.3566031376062935,0.5762324257414088,0.4485648431843134,0.011702107719645971,-0.06490017470353948,0.8816230393578357,0.03181035947287021,0.0
2016-02-04 05:00:00,15.649354934692385,15.391200065612791,-0.00460275480011201,0.019319031738217578,0.022262500317676365,0.39205175949870563,0.016633776122516444,15.337792015075683,15.06406192779541,15.607516543070476,3,4,2,15.3518479002087,15.543679384098233,57.38963839521362,-0.1433048171374942,-0.2669567336726414,15.870936554702915,14.257187300887907,0.02694396795706877,0.027085590563084593,0.024109246668059848,-44855700.0,1.4507656762989731,0.0,0.0,-1,0.0,0.0,0.0028920422662166026,-0.6378379508799312,0.5271962976272504,0.4299704204594386,0.05395705540386264,-0.008460409265409696,0.14360139587193765,0.029010252053193603,0.0
2016-02-05 05:00:00,14.963915824890137,15.649354934692385,0.004602961308318614,-0.014739542901338054,-0.03358196358725896,0.16802247406628096,-0.04478800661048012,15.316427326202392,15.046258115768433,15.549654674530029,4,5,2,15.281314795605324,15.506275283504163,56.95238246827238,-0.16259984690595175,-0.24608535631930348,15.84502837375684,14.247487857780026,0.03067752040279131,0.02808304012355775,0.02514402157377728,-61000900.0,-0.20617265115920544,0.0,0.0,-1,0.0,0.0,-0.009101276812923722,-0.24940290737885545,0.44283216118273405,0.44580444135349456,-0.04759186914521274,-0.023242586485606287,-0.46043542612701327,0.048780471200225994,0.0
2016-02-08 05:00:00,14.412007331848145,14.963915824890137,-0.050628733800683286,-0.05517822105205748,-0.05037911704914085,-0.04873039586912707,-0.037579989677773866,15.252334690093994,15.019552755355836,15.46360403696696,0,8,2,15.123258893104017,15.43567735113926,47.63636696545046,-0.21989093409648497,-0.2408464718747398,15.866670834446802,14.172434676264869,0.03269995045904232,0.028765340446457652,0.025543645463304884,-76378200.0,-1.4343819085047547,0.0,0.0,-1,0.0,0.0,-0.014871976980318238,-0.2805527250389806,0.47013638988546835,0.4566356231966078,-0.08271918090051422,-0.03573552222010312,0.5461424386658592,0.04323655257407845,0.0
2016-02-09 05:00:00,14.33188819885254,14.412007331848145,-0.035652403034255514,-0.013366090365449832,-0.015878588261282574,-0.10540892873847213,-0.005574703011325794,15.141061973571777,14.993737649917602,15.374289321899415,1,9,2,14.97937331233102,15.364465147765925,47.54987749727749,-0.26866250379702095,-0.24640967825919605,15.892723277111802,14.094752022723402,0.030972600687546235,0.028756884440085367,0.025516727493430605,-90217100.0,-1.4724361125343939,0.0,0.0,-1,0.0,0.0,-0.012971226018440812,-0.47740866106965835,0.44727275317764925,0.45650138825693276,-0.05571872972802472,-0.03477205626195279,-0.2706048115149544,0.04534164463442094,0.0
2016-02-10 05:00:00,14.233969688415527,14.33188819885254,0.013056012885189362,-0.0030627357672742936,0.020906804088433435,-0.058572735644789514,-0.0068556592515320565,15.043141555786132,14.959910917282105,15.2849747021993,2,10,2,14.843845380710022,15.291529956840094,42.08495997207105,-0.31162332985028485,-0.2594524085774138,15.920860734127258,13.998961100436953,0.030846712173018237,0.02875015239444904,0.025518027266661365,-103268700.0,-1.5108827040518715,0.0,0.0,-1,0.0,0.0,0.005590196050337734,-0.6069006292842661,0.39473768335952214,0.45639452034552197,-0.07518779382140328,-0.04537302275175048,0.02781428877391144,0.021888644953428793,0.0
2016-02-11 05:00:00,13.922407150268556,14.233969688415527,-0.029460013162917485,-0.022333430443425128,-0.03249731632729044,-0.15206881274339282,-0.022131771937172057,14.95056324005127,14.934985876083374,15.177559757232666,3,11,2,14.67631115699339,15.203199453190319,36.67294072092084,-0.3665848253299462,-0.2808788919279203,15.977223484636038,13.89274826753071,0.030718910238913547,0.028230240193198256,0.025426100453498406,-114479100.0,-1.943086139869711,0.0,0.0,-1,0.0,0.0,-0.01688553889476465,-0.8616633097288392,0.27405651038992396,0.44814117001693554,-0.11035264978209625,-0.03456792213534454,-0.17558520310453432,0.03196930876113868,0.0
2016-02-12 05:00:00,14.296279907226562,13.922407150268556,0.005076019577426359,0.012468849448717277,0.0038783779661227384,-0.2526916492670808,0.02649978965627283,14.809024906158447,14.901604080200196,15.091509215037028,4,12,2,14.607214566126695,15.144688514741045,42.36981566399259,-0.37564361382214884,-0.299831836306766,15.98200876481222,13.821199395588172,0.02440152846107426,0.02753911179756408,0.026081457402076003,-105771900.0,-1.1205508113675144,0.0,0.0,-1,0.0,0.0,0.010230039192635303,-1.2081607834319512,0.37612139608340983,0.437169846863757,-0.044616390888343904,-0.044616390888343904,0.670130097311986,0.039850523719235115,0.0
2016-02-16 05:00:00,14.88379955291748,14.296279907226562,0.021910168652685698,0.0513243918957435,0.04108009683223257,0.9336917415468496,0.040273986033708346,14.726238536834718,14.930089855194092,15.033647473653158,1,16,2,14.6575027455432,15.127856968816944,44.55955021169402,-0.33159245228574186,-0.3061839595025612,15.97472137152811,13.885458338860074,0.029114590573597776,0.027318738470451426,0.027330212453133863,-83621800.0,-0.08862513058970443,0.0,0.0,-1,0.0,0.0,0.00560408998344749,1.4447555855826995,0.41547433034185727,0.4336715287489652,0.03273605197429741,0.039801044744944836,0.4860627167342974,0.05023924563902181,0.0
2016-02-17 05:00:00,15.257675170898438,14.88379955291748,0.04480168089665537,0.016346008714656572,0.038267728173337796,-0.6250416813606872,0.024809323232673236,14.734249782562255,14.960800933837891,14.994182840983074,2,17,2,14.766625004698696,15.13623233669317,50.42009589382214,-0.2634757670004948,-0.29764232100214794,16.00606591273054,13.91553595494524,0.028573305787361142,0.027406808973753444,0.027774908336163275,-71766200.0,0.5680363219956978,0.0,0.0,-1,0.0,0.0,0.010167481482148247,-0.5413519115489571,0.41537359981293676,0.4350696046464298,0.06459630156199636,0.041945130550277154,-0.5251566248100142,0.028588085680685223,0.0
2016-02-18 05:00:00,15.284379959106444,15.257675170898438,0.016441905737973786,0.0011573550495751121,0.014788714102818512,0.0817489803234962,0.0017487228609650975,14.723567771911622,14.99640793800354,14.955014864603678,3,18,2,14.860762269136467,15.145790247816608,54.39859284420115,-0.2049751242903266,-0.2791088816597837,16.034434017822395,13.958381858184683,0.028205048511632327,0.027354257846043034,0.02777782529664417,-58900700.0,0.5548454450261167,0.0,0.0,-1,0.0,0.0,0.0017502527684519805,-0.23115008283591268,0.39362685742571524,0.4342353813562034,0.07379601711150219,0.048869637707237734,-0.792471582586222,0.015142704002710521,0.0
2016-02-19 05:00:00,16.361499786376953,15.284379959106444,0.07460727257211544,0.08638480132534421,0.06809224842642131,1.0055929550767622,0.06809961175523502,14.794782257080078,15.06628713607788,14.974302037556965,4,19,2,15.133623635907464,15.224223121272114,56.28233697481087,-0.07088129977171853,-0.23746336528217069,16.27004215110248,13.86253212105328,0.035889519104278324,0.030887367022198232,0.02977246703535198,-23732500.0,2.151953901139265,0.0,0.0,-1,0.0,0.0,0.07746091932725735,3.4485744397762788,0.4005045486373665,0.490321750765885,0.17519187664766345,0.09339694087039385,0.5568626547438144,0.03373236493703623,0.0
2016-02-22 05:00:00,16.548437118530273,16.361499786376953,0.010752756382670498,-0.0015928923819023607,0.01199577206566343,-0.8320672392602997,0.011360662481525381,14.953234386444091,15.134830856323243,15.015250205993652,0,22,2,15.390862450929792,15.309656282385545,57.80737164103753,0.049898108325139745,-0.17999107056070862,16.50928160837002,13.760380104276464,0.031523819262947686,0.03084846210805615,0.029236297887039832,-8429100.0,2.0569762286527102,0.0,0.0,-1,0.0,0.0,0.017410238954543363,0.1113578168122502,0.42949089158452347,0.48970415440029547,0.15753449330306402,0.09032243389623806,0.8169308934274326,0.019903116129520823,0.0
2016-02-23 05:00:00,16.566343307495117,16.548437118530273,-0.006440390082492263,0.0006005072083080387,0.0037667562649744968,-0.2384876810430666,0.0010814621434704417,15.168667984008788,15.210501337051392,15.069257831573486,1,23,2,15.604586243032577,15.39073286465068,64.33897856482011,0.14538562423497225,-0.11491573160157245,16.725430270661654,13.69557240344113,0.027160025336343225,0.030712168830770534,0.028779714553880627,3627200.0,1.7899743550512117,0.0,0.0,-1,0.0,0.0,-0.0005404892475010572,-0.46414785765754507,0.45724992497868644,0.48754056569788917,0.11304531135316376,0.1005391802976976,1.6664248892103173,0.01674767488434052,0.0
2016-02-24 05:00:00,16.727436065673828,16.566343307495117,-0.01088182496843515,-0.0005344447605277129,-0.018078114241261403,-0.1220575632554169,0.00967712397694256,15.408222770690918,15.274642372131348,15.131899356842041,2,24,2,15.808740756240077,15.476971780845723,63.94780060671135,0.2313916687001214,-0.04565425154123368,16.93313224304305,13.616152501219645,0.026332508464426457,0.030345954560606285,0.028730548581728948,14298200.0,1.7519476229828903,0.0,0.0,-1,0.0,0.0,-0.012426073249109344,-0.649404363521045,0.46358751213317617,0.48172709438538347,0.09632928203758873,0.08305941400023809,2.097393517837499,0.0337078193025513,0.0
2016-02-25 05:00:00,16.90643310546875,16.727436065673828,0.025919310096483145,0.012211495325975909,0.026726379343866326,-0.054796357588567046,0.010643957067154305,15.67546911239624,15.359305334091186,15.198430315653484,3,25,2,16.008321183372562,15.569195092111725,63.34202057000525,0.31041734581514824,0.025560067930042698,17.170434808624826,13.548175859557546,0.025212075717996867,0.030022853847960284,0.02875367656804776,24400200.0,1.7084673328238391,0.0,0.0,-1,0.0,0.0,0.003745259665643831,-0.7160719855033552,0.44678910949351697,0.47659802958084907,0.10612489029336691,0.11130216837597451,2.108269521617068,0.019587128173024375,0.0
2016-02-26 05:00:00,17.004880905151367,16.90643310546875,0.012711901713335158,0.003686987721140381,0.01230276396676605,0.05136060552539145,0.005806208289349434,15.983716487884521,15.467139863967896,15.284562746683756,4,26,2,16.189513860059616,15.661819983275574,74.74507487785911,0.3766479162267853,0.09577763758939122,17.402680971356038,13.531598756579754,0.021657757080297706,0.029199162205130722,0.027871142462277336,35034600.0,1.5889520871592657,0.0,0.0,-1,0.0,0.0,0.00582309698731024,-0.5692848487267745,0.06841144989798804,0.4635223301172735,0.039322869368620506,0.14524939085861455,-1.1496350205023531,0.01105268378006789,0.0
2016-02-29 05:00:00,16.888534545898438,17.004880905151367,-0.0010530872515327134,0.010980577462628857,0.0031849117855535783,-0.09915888402911234,-0.006865452460166108,16.24294195175171,15.525983428955078,15.3487167040507,0,29,2,16.31660853021213,15.740962858283503,83.57165148623604,0.41496448927296825,0.15961500792610664,17.561785968336718,13.490180889573438,0.023115102759456253,0.02674395294506835,0.027300140745506445,25404100.0,1.3385886799779942,0.0,0.0,-1,0.0,0.0,-0.001052532949746217,-0.6631267491399395,0.11419836334042693,0.42454709140478586,0.020551634268068497,0.07490431033975198,-0.9686003523037746,0.01907783184908187,0.0
2016-03-01 05:00:00,17.33603858947754,16.888534545898438,0.005779287526885254,0.007770438222216094,0.006339519776221266,0.052587819816112755,0.02615252775013965,16.488165855407715,15.607202196121216,15.449448521931966,1,1,3,16.501959450078566,15.843870969973441,87.03519076753777,0.4759539845744598,0.22288280325577728,17.797911277614162,13.41649311462827,0.02185322859473527,0.027190327269485087,0.02603165141607823,35554600.0,1.5783349856550912,0.0,0.0,-1,0.0,0.0,0.011659096284233702,-0.591559548142472,0.18957848639970687,0.4316330641290928,0.046461386661846404,0.10338659363261882,0.2556965913311247,0.020134195805428398,0.0
2016-03-02 05:00:00,17.44342803955078,17.33603858947754,0.003137539806055765,0.006685093038237915,0.005775332083609033,0.11374553776046449,0.006175470860787002,16.70674114227295,15.720495462417603,15.542781003316243,2,2,3,16.673135557255332,15.947068200268754,89.47405091219265,0.5268804799353219,0.28368233859168623,18.047755328853693,13.393235595981512,0.0217540794637092,0.025572009445797794,0.02584940357095602,46927900.0,1.4806533657727157,0.0,0.0,-1,0.0,0.0,-0.011358336650454248,-0.38528781158227887,0.19059435250011902,0.4059430651066537,0.042803450036567936,0.1492904604435561,0.539576088653472,0.02103642135592428,0.0
2016-03-03 05:00:00,17.407630920410156,17.44342803955078,0.012970450845201502,0.002048181185676505,0.010934813904424807,-0.33468719012431114,-0.002054292339911588,16.91906623840332,15.821317005157471,15.6372940381368,3,3,3,16.806680168738026,16.041298053181105,95.98514189939073,0.5579202091904776,0.3385299127114445,18.26052950679939,13.382104503515555,0.022017462263572395,0.025601009532257926,0.025813104237489653,38789600.0,1.300677094910659,0.0,0.0,-1,0.0,0.0,-0.004617660893525559,-0.91437441922296,0.20235191743724973,0.40640342720729095,0.029645390711023678,0.13101193189623328,1.2311407329732906,0.012339319367815443,0.0
2016-03-04 05:00:00,17.353931427001953,17.407630920410156,0.007702279727954072,7.872751029831478e-08,-0.002073483874338637,0.0931261929325245,-0.003089592785709671,17.01830940246582,15.906545829772949,15.716961224873861,4,4,3,16.906180397513285,16.12598407729858,94.0667930411912,0.5715973000536536,0.38514339017988636,18.4378407218349,13.375250937710998,0.00955721899860063,0.025565970908082263,0.02556642499769458,29857000.0,1.1435930296133843,0.0,0.0,-1,0.0,0.0,0.005141388654053981,-0.7309816097553649,0.21227124982099616,0.405847206292187,0.020526490235215133,0.10892311532475785,1.6101625409697724,0.014440370712252765,0.0
2016-03-07 05:00:00,17.398681640625,17.353931427001953,-0.017544347382759066,-0.002560810934628729,-0.004160197429912726,0.028484597289624655,0.0025753596294870755,17.10333385467529,16.028284120559693,15.790998522440592,0,7,3,16.995726078079052,16.208093597513187,92.96640400634921,0.5793688577989649,0.42398848370370207,18.602525732673136,13.45404250844625,0.009401933891709527,0.02281528580332319,0.02551336610656994,39047700.0,1.0646999983348222,0.0,0.0,-1,0.0,0.0,-0.009283180495831319,-0.6278639846300774,0.19103226975441934,0.36218143395873403,0.03020671173926437,0.16270913604612836,1.7342856368808064,0.015946474147430358,0.0
2016-03-08 05:00:00,16.807985305786133,17.398681640625,0.002599459027129911,-0.004626106355156097,-0.022662412176071827,0.33895768576644353,-0.03454034626675341,17.127498054504393,16.148083019256593,15.849500242869059,1,8,3,16.961591392207612,16.246796288369506,74.65985372936717,0.5317341158424895,0.4455376101314596,18.62685466650592,13.669311372007263,0.015559910284422324,0.02252052312774948,0.026386425541252322,26148700.0,0.5324429842190812,0.0,0.0,-1,0.0,0.0,-0.009259304529549565,0.00041568758405104324,0.2544386185730818,0.3575022215466217,-0.03045985857529865,0.16624873404298612,-1.9338747539837,0.0346112670268691,0.0
2016-03-09 05:00:00,17.15703010559082,16.807985305786133,-0.013065381399520811,-0.006720196208985885,0.009549028490506428,-0.24379292043566542,0.02055391900854231,17.170457458496095,16.289340114593507,15.90658073425293,2,9,3,16.997125703731832,16.30552105077088,77.0166864791089,0.5161978306377328,0.4596696542327143,18.651578412387554,13.927101816799462,0.016563241299856302,0.02245830582230099,0.026252443882907445,36257000.0,0.7346337512245038,0.0,0.0,-1,0.0,0.0,0.012246913230736147,-0.42642710402282397,0.3129644722169619,0.35651455244185426,-0.01641867259753016,0.19712279830402735,-0.8350648517246504,0.01773605379419594,0.0
2016-03-10 05:00:00,17.515024185180664,17.15703010559082,0.017210153761660785,0.01849977143973272,0.013634027202062582,0.4211469952119379,0.02065102916367799,17.231316566467285,16.453392839431764,15.983309078216553,3,10,3,17.091289063995255,16.383553511055386,70.99911042346204,0.5267008633290615,0.47307589605198375,18.665574156616476,14.24121152224705,0.017401998517213274,0.022266165895244897,0.02618180319078647,51659100.0,0.9598050010656118,0.0,0.0,-1,0.0,0.0,0.008867849726943626,0.4199688243777155,0.35718918635909813,0.3534644256583552,0.006169321101850311,0.2305087455283441,-1.0913812226254385,0.022483323125720572,0.0
2016-03-11 05:00:00,17.93568229675293,17.515024185180664,0.018443736006341947,0.02315212164368096,0.020619826378461333,-0.0005000568350594064,0.02373311553715051,17.324396705627443,16.654056596755982,16.08622547785441,4,11,3,17.24481510631483,16.483690852068133,73.2733970412429,0.5624842184881018,0.49095756053920736,18.61317933071772,14.694933862794242,0.018563335128743776,0.02106855900563408,0.025810984681841818,67053500.0,1.3083669315655817,0.0,0.0,-1,0.0,0.0,0.0066434384925707435,0.3837567062340965,0.3862234085849324,0.33445300566838837,0.03352271340923929,0.2882601480597382,-1.6644280317827262,0.024950098660553963,0.0
2016-03-14 04:00:00,17.81932830810547,17.93568229675293,0.014112862498928973,-2.13338550267154e-07,0.012170310509885542,-0.29196986404160646,-0.006508424827987652,17.417476081848143,16.830209016799927,16.156480979919433,0,14,3,17.349272052094946,16.569861010522157,70.3487813808147,0.5748277344785713,0.5077315953270801,18.510398398593313,15.15001963500654,0.018537459009113466,0.0212291129915145,0.023996345051406603,55557100.0,1.1773902418664075,0.0,0.0,-1,0.0,0.0,-0.002994293066534162,-0.27665367927791296,0.39773914044148445,0.337001721180227,0.02417692766435131,0.24643112919872645,-1.222227672913354,0.01305877603588395,0.0
2016-03-15 04:00:00,17.810379028320312,17.81932830810547,-0.008544868046226237,-0.007991994215082414,-0.003534400699045051,-0.11922474280001742,-0.0005023493394909809,17.464910125732423,16.97653799057007,16.226438172658284,1,15,3,17.43310968413592,16.649894431025263,68.5015471886006,0.5772339342662676,0.5216320631149176,18.438577142100243,15.514498839039895,0.017051663956167376,0.020165810731323484,0.023999754219260983,45352800.0,1.1406548680690842,0.0,0.0,-1,0.0,0.0,-0.0050225726379184,-0.415150496277591,0.22416088662752126,0.320122321086477,0.05963794614867424,0.19662851982101381,-0.6696729978303648,0.008542717565464078,0.0
2016-03-16 04:00:00,17.944623947143555,17.810379028320312,0.005035063199057339,0.00997985220635565,0.0030300648856216974,0.34170699899589324,0.007509189677923434,17.5150297164917,17.110885429382325,16.31867354710897,2,16,3,17.526112277410036,16.733425367549025,68.01241352197616,0.5832499654104311,0.5339556435740204,18.390286532945243,15.831484325819407,0.017086318112233264,0.019815708787162586,0.022876386340100904,59713800.0,1.3033262445051943,0.0,0.0,-1,0.0,0.0,0.0005023105051024518,0.289137291946241,0.20978328693948925,0.31456462501985727,0.04590502183102707,0.17610473064533716,0.05430455394062652,0.015461320585458021,0.0
