date,open,high,low,close,volume
2015-11-30 00:00:00-05:00,38.32914037786306,38.48605904858586,37.79532366229333,37.88123321533203,33586000
2015-12-01 00:00:00-05:00,38.08433082399234,38.9811453329663,38.03517037405044,38.921058654785156,40398000
2015-12-02 00:00:00-05:00,38.99355932033892,39.3808872805973,38.555578216093544,38.626094818115234,46876000
2015-12-03 00:00:00-05:00,38.760663173283824,38.95531975022965,37.861367215202726,38.14689636230469,41950000
2015-12-04 00:00:00-05:00,38.22188158376048,38.85302658337062,38.01332095522766,38.693626403808594,49800000
2015-12-07 00:00:00-05:00,38.73583314405524,38.78251207942652,38.07340218474456,38.38475799560547,36626000
2015-12-08 00:00:00-05:00,37.96316256862307,38.665816746978145,37.86484167468144,38.491519927978516,31082000
2015-12-09 00:00:00-05:00,38.290902529171774,38.538693752678945,37.34293866444746,37.866329193115234,46550000
2015-12-10 00:00:00-05:00,37.91797741112696,38.041128577500004,37.49141883815251,37.74169158935547,32458000
2015-12-11 00:00:00-05:00,37.19346806448376,37.61257824125383,37.176086121062106,37.263980865478516,43184000
2015-12-14 00:00:00-05:00,37.30570119511173,37.945787235086335,36.56083853502291,37.86583709716797,53864000
2015-12-15 00:00:00-05:00,38.12653993871434,38.472155790061144,37.640394756102246,37.744178771972656,49386000
2015-12-16 00:00:00-05:00,38.06595089009348,38.80733931868054,37.59321352292232,38.56351852416992,53120000
2015-12-17 00:00:00-05:00,38.79046168066479,38.81181404763991,38.20152505918683,38.22784423828125,36510000
2015-12-18 00:00:00-05:00,38.09872838682591,38.44186269528773,37.570371034114835,37.583282470703125,67794000
2015-12-21 00:00:00-05:00,37.89115519100432,38.05502584880917,37.44920374800327,37.77942657470703,34848000
2015-12-22 00:00:00-05:00,37.951747019719875,38.2531654452746,37.79929885448739,38.09376525878906,36338000
2015-12-23 00:00:00-05:00,38.27054317989563,38.33062985288538,37.623008881405,38.162288665771484,30594000
2015-12-24 00:00:00-05:00,38.16278987323794,38.196557375456976,37.95770713677201,38.02970886230469,10412000
2015-12-28 00:00:00-05:00,38.23627832543449,38.87288637907647,38.12355709389795,38.844085693359375,31156000
2015-12-29 00:00:00-05:00,39.07995529509501,39.6609509335152,39.040728476013776,39.42607116699219,38430000
2015-12-30 00:00:00-05:00,39.42607647748753,39.550220246155554,39.090390484359155,39.244327545166016,28566000
2015-12-31 00:00:00-05:00,39.121174751408276,39.14650132181155,38.59977321786308,38.634037017822266,32752000
2016-01-04 00:00:00-05:00,37.84895401366024,37.84895401366024,37.12097323352485,37.71189880371094,67382000
2016-01-05 00:00:00-05:00,37.943306957926964,38.196557542828174,37.523700372920864,37.8156852722168,45216000
2016-01-06 00:00:00-05:00,37.26149927088656,38.02423622238353,37.14381123922994,37.70642852783203,48206000
2016-01-07 00:00:00-05:00,37.068836582182584,37.506813921717686,36.51217479028283,36.79621505737305,63132000
2016-01-08 00:00:00-05:00,37.13388281297863,37.24908934965582,36.196348846314635,36.295169830322266,47506000
2016-01-11 00:00:00-05:00,36.34681531773735,36.502245086314865,35.73155953951253,36.40243148803711,50896000
2016-01-12 00:00:00-05:00,36.78379480176829,37.16069659305226,36.5692747771626,37.011722564697266,46816000
2016-01-13 00:00:00-05:00,37.210354495301424,37.392103421709855,35.593507741433065,35.732051849365234,51728000
2016-01-14 00:00:00-05:00,35.973888314756806,36.74109597017114,35.00854615486923,36.319007873535156,55558000
2016-01-15 00:00:00-05:00,35.2563358062272,35.95998263217223,34.83524033348484,35.281166076660156,76676000
2016-01-19 00:00:00-05:00,35.76084872782938,36.01906985235769,35.249377078194414,35.70771408081055,48724000
2016-01-20 00:00:00-05:00,35.053229018548954,36.098521107844626,34.153436835705094,35.6818962097168,82440000
2016-01-21 00:00:00-05:00,35.76184686810186,36.63085326248508,35.311950722300196,36.08462142944336,51938000
2016-01-22 00:00:00-05:00,36.84587342149019,37.1716296189621,36.77139018225617,37.0176887512207,47146000
2016-01-25 00:00:00-05:00,36.93724221536653,37.36528969337714,36.37412473907267,36.42974090576172,45340000
2016-01-26 00:00:00-05:00,36.50869943427893,36.71974157666362,36.099519009790704,36.43818283081055,30940000
2016-01-27 00:00:00-05:00,36.54246174401157,36.54246174401157,35.42814942470338,35.633235931396484,42428000
2016-01-28 00:00:00-05:00,36.65667609852154,37.30073252505043,36.27977427771683,37.158714294433594,62104000
2016-01-29 00:00:00-05:00,37.19148790452058,37.99345557342639,36.955115415583435,37.80674362182617,75808000
2016-02-01 00:00:00-05:00,38.29885105366396,38.61318469966122,37.80823536801029,38.27452087402344,111522000
2016-02-02 00:00:00-05:00,39.75083603873114,40.239962787855916,38.76264891744155,38.778045654296875,135846000
2016-02-03 00:00:00-05:00,39.04470459326765,39.30044045652217,36.56083658730261,37.212345123291016,131114000
2016-02-04 00:00:00-05:00,36.97448258969782,37.00676118127015,35.88251526421454,36.251468658447266,104922000
2016-02-05 00:00:00-05:00,36.02652017430284,36.0870993581172,34.76720434436481,34.946964263916016,109556000
2016-02-08 00:00:00-05:00,34.148474167671374,34.984709455989055,33.86691542897637,34.96683120727539,89410000
2016-02-09 00:00:00-05:00,34.410169755219066,35.80107781699309,34.18919399297734,34.81090545654297,84300000
2016-02-10 00:00:00-05:00,35.345712519875725,35.91329662619882,35.02790482142751,35.10040283203125,60314000
2016-02-11 00:00:00-05:00,34.578508846103134,35.37203557487768,34.322772994882385,35.07607650756836,65004000
2016-02-12 00:00:00-05:00,35.36657087067208,35.55477171766775,34.838709851026636,35.102394104003906,46538000
2016-02-16 00:00:00-05:00,35.6863682642383,35.896421591127094,35.26576909670817,35.63621520996094,43444000
2016-02-17 00:00:00-05:00,36.10101018168569,36.43669620985508,35.58507168640673,36.347808837890625,49154000
2016-02-18 00:00:00-05:00,36.44662502439739,36.54792373030287,35.53242863985796,35.629756927490234,47276000
2016-02-19 00:00:00-05:00,35.54981057768238,35.95352790308859,35.41176275666596,35.858184814453125,34918000
2016-02-22 00:00:00-05:00,36.22564201931915,36.490815167800015,35.92471995553154,36.20280075073242,37516000
2016-02-23 00:00:00-05:00,36.05631256507559,36.29466645347346,35.538385182059145,35.61882781982422,41332000
2016-02-24 00:00:00-05:00,35.28712027913558,35.81398874252974,34.860565498067686,35.798095703125,37092000
