date,open,high,low,close,volume
2016-01-27 00:00:00-05:00,119.55972748188223,121.17082516070202,117.94864330199565,118.7117919921875,9622744
2016-01-28 00:00:00-05:00,119.64460354520855,120.19576533726638,118.41509293183087,119.60220336914062,8361069
2016-01-29 00:00:00-05:00,120.6620449500142,123.4178655403806,120.15328367904165,123.3754653930664,10761998
2016-02-01 00:00:00-05:00,122.9939298879149,123.0787167103735,121.08605764588563,121.42523193359375,9065575
2016-02-02 00:00:00-05:00,119.85653243634451,119.94131924816246,118.37263498964634,119.72933197021484,8361466
2016-02-03 00:00:00-05:00,120.365283060067,121.63719311528489,118.16063716449813,121.55240631103516,9235718
2016-02-04 00:00:00-05:00,121.46758447807471,124.90175316750717,120.78923616857615,123.71463012695312,11267398
2016-02-05 00:00:00-05:00,123.58749499655401,123.79948230686175,119.98373771919705,121.00127410888672,10847236
2016-02-08 00:00:00-05:00,119.64453578428771,119.8565230456262,117.6942637791209,119.43254852294922,10035895
2016-02-09 00:00:00-05:00,117.65189463397218,121.00126416389043,117.65189463397218,119.89894104003906,7727091
2016-02-10 00:00:00-05:00,120.28046236745939,121.67957264028172,119.77170113140203,119.98368835449219,6779974
2016-02-11 00:00:00-05:00,117.65190587344581,118.83901592849588,114.89608430161326,116.3799819946289,16807731
2016-02-12 00:00:00-05:00,116.88872305618362,119.81411743164062,115.99838739829674,119.81411743164062,12028451
2016-02-16 00:00:00-05:00,121.17084604246608,123.07870459779996,120.49248403487276,122.35795593261719,9852773
2016-02-17 00:00:00-05:00,123.54507737800638,125.53773621504034,123.46027706629053,124.39301300048828,7982327
2016-02-18 00:00:00-05:00,124.22342347722166,124.43541075348246,122.90911316355272,123.29068756103516,6479855
2016-02-19 00:00:00-05:00,122.69711295355579,123.5026618186454,121.59479003234561,123.03630065917969,7525419
2016-02-22 00:00:00-05:00,123.03628933000775,125.02894773502945,123.03628933000775,124.68977355957031,8036224
2016-02-23 00:00:00-05:00,123.84183904517374,124.4778008224259,123.29067757112878,123.88423919677734,6500074
2016-02-24 00:00:00-05:00,122.52754157897326,123.16350342235565,120.40769576556937,122.78192901611328,9374875
2016-02-25 00:00:00-05:00,123.081073112735,125.13242365093056,122.99559393710173,124.91873931884766,7487067
2016-02-26 00:00:00-05:00,125.21786457424554,126.32901199678096,125.17512499484089,125.64523315429688,6123210
2016-02-29 00:00:00-05:00,125.81621883236122,126.28632714489078,124.44864709509581,124.53412628173828,7129232
2016-03-01 00:00:00-05:00,125.68800603916736,128.08124622903256,125.26063734586961,127.69661712646484,6746609
2016-03-02 00:00:00-05:00,127.26928287798857,128.97874450683594,127.18381728039887,128.97874450683594,7765401
2016-03-03 00:00:00-05:00,129.06420787481127,129.918931780855,128.46589433707908,129.14967346191406,5866096
2016-03-04 00:00:00-05:00,129.14959603064975,130.7308513175476,129.14959603064975,130.17527770996094,6893131
2016-03-07 00:00:00-05:00,129.3205880015203,130.13258572762865,128.76501419076195,129.4488067626953,5476796
2016-03-08 00:00:00-05:00,128.55133165717703,129.14964506334678,128.08123701397236,128.4658660888672,6499386
2016-03-09 00:00:00-05:00,128.89326509917254,129.06420988304117,128.08126717054398,128.42315673828125,5179181
2016-03-10 00:00:00-05:00,128.93595464553545,129.44880245918588,127.3119728543078,127.9530258178711,6916710
2016-03-11 00:00:00-05:00,128.80778384958896,130.68819004915974,128.80778384958896,129.6625213623047,6710489
2016-03-14 00:00:00-04:00,129.14961223183545,129.79066506269626,128.55129897776473,129.36329650878906,4624015
2016-03-15 00:00:00-04:00,128.33770426082012,129.7907418756474,128.33770426082012,129.40611267089844,6030126
2016-03-16 00:00:00-04:00,129.23512236455133,129.53427225979797,128.50860381295234,128.9359588623047,6853924
2016-03-17 00:00:00-04:00,129.1496507413455,132.9532020698599,128.9787059902101,132.31214904785156,12653958
2016-03-18 00:00:00-04:00,132.86773877369654,133.12416273455275,132.05575451048963,132.14122009277344,10928447
2016-03-21 00:00:00-04:00,131.84206820209548,133.33784513655036,131.58564424501668,132.86773681640625,5710727
2016-03-22 00:00:00-04:00,132.3976885889271,133.508836781396,132.35494897990748,132.7395782470703,5432726
2016-03-23 00:00:00-04:00,132.65403667465094,133.50876033057042,132.5258179210136,132.78224182128906,5682933
2016-03-24 00:00:00-04:00,132.09850941833315,132.9532470703125,131.71389380334895,132.9532470703125,5759700
2016-03-28 00:00:00-04:00,133.0814776795326,135.47471906931634,132.91053283790578,134.57725524902344,8239398
2016-03-29 00:00:00-04:00,134.4489294216915,134.96176348657065,133.6796715208749,134.53440856933594,8043882
2016-03-30 00:00:00-04:00,135.73112505802993,136.54312315286816,135.6029198456367,136.03028869628906,7322787
2016-03-31 00:00:00-04:00,136.2866827642041,136.97046195757702,135.73110876783747,135.85931396484375,7685922
2016-04-01 00:00:00-04:00,134.6199445184571,136.84224023556013,134.40626014458135,136.45761108398438,8221203
2016-04-04 00:00:00-04:00,135.43190346539225,135.5173690261595,132.86770532339085,133.4660186767578,9374979
2016-04-05 00:00:00-04:00,132.26942362203874,133.03868180888622,131.5429050249052,132.3976287841797,6527388
2016-04-06 00:00:00-04:00,132.0130312740843,134.61995637231388,130.94462291763065,132.05577087402344,7646047
2016-04-07 00:00:00-04:00,131.28649987598936,131.5429238439572,130.38903639860624,130.90187072753906,7003430
2016-04-08 00:00:00-04:00,132.05572528847088,132.8249833938114,131.15826203457337,131.5856170654297,5594001
2016-04-11 00:00:00-04:00,131.75657816139807,132.48309677177605,131.24374389648438,131.24374389648438,5242948
2016-04-12 00:00:00-04:00,131.1155382073632,132.18394632340852,130.6881695181446,131.67111206054688,5749746
2016-04-13 00:00:00-04:00,132.3976287841797,132.9104630397444,132.22668403232478,132.3976287841797,4943768
2016-04-14 00:00:00-04:00,132.4403830804587,132.8250122165928,131.88480917348753,132.56858825683594,4485692
2016-04-15 00:00:00-04:00,132.78231873156588,132.91052395246314,132.1840050223669,132.6113739013672,5099722
2016-04-18 00:00:00-04:00,132.0557989307839,133.29515234330478,132.0557989307839,132.7395782470703,4397428
2016-04-19 00:00:00-04:00,133.08143642648048,133.3806000118477,132.52586246166004,133.12417602539062,4772603
2016-04-20 00:00:00-04:00,133.33786041293754,133.97889996857447,132.6968072502968,133.12417602539062,5540166
2016-04-21 00:00:00-04:00,132.9959422191723,133.67972122659188,131.84205493890104,132.3976287841797,8273744
2016-04-22 00:00:00-04:00,132.61136145568605,133.2524011070173,129.53432758687742,131.4574737548828,11788886
2016-04-25 00:00:00-04:00,131.6711440565472,131.88482845308164,129.91894289056822,131.11557006835938,7402601
2016-04-26 00:00:00-04:00,131.79934688139275,132.39766045952828,131.37197809600963,132.05577087402344,5985451
2016-04-27 00:00:00-04:00,132.2266842919463,132.52583420652954,131.71385003537466,132.18394470214844,4787522
2016-04-28 00:00:00-04:00,131.37197809600963,133.42332921604282,131.20103330325722,132.05577087402344,6015060
2016-04-29 00:00:00-04:00,131.4146728515625,132.3548756943649,130.77363349924238,131.4146728515625,6030877
2016-05-02 00:00:00-04:00,130.9445772456868,132.4403538658141,130.90183766065473,132.0129852294922,3587131
2016-05-03 00:00:00-04:00,130.9446103233675,131.24376028016093,129.70524368635967,130.90187072753906,5783174
2016-05-04 00:00:00-04:00,129.9189497754566,130.004428981402,127.7393933079103,128.50865173339844,8303624
2016-05-05 00:00:00-04:00,128.80773435036627,129.2351029424917,127.35469746553751,127.73932647705078,6614421
2016-05-06 00:00:00-04:00,126.84192935944182,129.23517022878863,125.68804172413039,128.7223358154297,5905429
2016-05-09 00:00:00-04:00,128.4231047602835,128.59404947496395,126.6281784526401,127.65384674072266,5666073
2016-05-10 00:00:00-04:00,128.16672654240594,130.6026927375134,128.1239869512985,130.26080322265625,5661086
2016-05-11 00:00:00-04:00,130.34630048687472,131.4147087707662,129.6625213623047,129.6625213623047,4926616
2016-05-12 00:00:00-04:00,127.52564725991456,129.06416336724163,127.52564725991456,128.59405517578125,9863374
2016-05-13 00:00:00-04:00,128.08124951755235,128.67956298213082,126.24358313899117,126.67095184326172,7358865
2016-05-16 00:00:00-04:00,126.28631089412896,128.76501648976785,126.15809213066468,128.0384979248047,5362261
2016-05-17 00:00:00-04:00,127.7393739706585,128.5940978656984,126.41454172809442,126.9701156616211,6994374
2016-05-18 00:00:00-04:00,126.92736900127714,127.56842209213303,125.77348160193789,126.54273986816406,5801954
2016-05-19 00:00:00-04:00,125.3461219167012,125.85895620650756,124.19223455938555,125.47432708740234,7103859
2016-05-20 00:00:00-04:00,126.20083536717311,126.84188838202763,125.77346669060343,126.32904052734375,7304112
2016-05-23 00:00:00-04:00,126.15815822656208,126.7992115587388,125.6880633352384,126.02995300292969,4927639
2016-05-24 00:00:00-04:00,127.01282372637075,128.08123173168218,126.88460496869364,127.56839752197266,5053858
2016-05-25 00:00:00-04:00,128.2094261489495,129.5769975340178,128.03848142669077,128.59405517578125,5771239
2016-05-26 00:00:00-04:00,128.50862149136094,129.1924005499894,128.20945794795958,128.29493713378906,4725654
2016-05-27 00:00:00-04:00,128.80780141415366,129.02148582147115,128.38043259951866,128.7223358154297,4068723
2016-05-31 00:00:00-04:00,128.72231858251837,129.6625216846411,128.50863420380824,129.19241333007812,6321689
2016-06-01 00:00:00-04:00,128.38041711152158,128.80778587459818,127.73937757391008,128.67958068847656,4408341
2016-06-02 00:00:00-04:00,128.25221195441262,128.42315673828125,127.5684328189381,128.42315673828125,3971111
2016-06-03 00:00:00-04:00,128.2949152889717,128.42312043888452,127.39745202558274,127.9530258178711,4966679
2016-06-06 00:00:00-04:00,128.20948779506568,129.19243062592412,127.9958033877482,128.7223358154297,3894073
2016-06-07 00:00:00-04:00,128.8077850341797,129.96167252275583,128.7650454367502,128.8077850341797,5352370
2016-06-08 00:00:00-04:00,129.1923513236127,130.34623825063218,128.89320150119877,129.53424072265625,6080685
2016-06-09 00:00:00-04:00,128.89321797912373,129.6197364467198,128.2949046508098,129.235107421875,5535221
2016-06-10 00:00:00-04:00,128.29493603323365,129.40608379747408,127.91030691430414,128.38040161132812,6140925
2016-06-13 00:00:00-04:00,128.12403209226633,128.76507175672577,127.31203400314453,127.48297882080078,6877502
2016-06-14 00:00:00-04:00,127.4402097950718,130.17535346017644,127.3120046131773,130.08987426757812,9118638
2016-06-15 00:00:00-04:00,130.26080296762368,132.0984693116339,130.21807698360115,130.7309112548828,9132138
2016-06-16 00:00:00-04:00,129.7835667486366,132.36717704939377,129.5252002345277,131.93658447265625,14109334
2016-06-17 00:00:00-04:00,131.97964797641646,132.28107789284056,131.11844902252855,131.7643585205078,11609103
2016-06-20 00:00:00-04:00,132.84087224135087,134.8647002422912,132.75474548339844,132.75474548339844,9993057
2016-06-21 00:00:00-04:00,132.97007272054825,133.5298556182388,132.92700933378248,133.2284393310547,7518992
2016-06-22 00:00:00-04:00,133.486771328492,133.91737770854382,132.49639584849325,132.53945922851562,7514297
2016-06-23 00:00:00-04:00,133.74513358983683,134.39104313910605,133.35759060229242,134.30491638183594,8394267
2016-06-24 00:00:00-04:00,129.65439518479891,131.54904646541036,128.1042234624653,128.4056396484375,17875914
2016-06-27 00:00:00-04:00,127.1999885023736,127.54446813460596,125.6067530656909,126.2526626586914,11276120
2016-06-28 00:00:00-04:00,128.36262619001195,129.18076194415045,127.75977993795541,128.9224090576172,7972665
2016-06-29 00:00:00-04:00,131.37687816913663,131.85053439196665,130.47260169903134,131.5491180419922,7484334
2016-06-30 00:00:00-04:00,132.02274479803472,135.63980874087324,131.9796814119096,135.55369567871094,11375110
2016-07-01 00:00:00-04:00,135.55367579414502,136.19957165092254,134.8647028474735,135.5967254638672,6823313
2016-07-05 00:00:00-04:00,134.56328521611204,135.76896386765674,134.00350241465912,135.4244842529297,6752410
2016-07-06 00:00:00-04:00,134.64939140614297,136.93158587506932,134.64939140614297,136.67323303222656,6699284
2016-07-07 00:00:00-04:00,136.97460631406486,138.2233478899152,136.67319018853985,137.01766967773438,7828563
2016-07-08 00:00:00-04:00,137.749744526669,138.95542319842542,137.749744526669,138.6540069580078,8040105
2016-07-11 00:00:00-04:00,138.9123245988732,139.9457630963672,138.56784509970853,138.697021484375,7924798
2016-07-12 00:00:00-04:00,139.12768723981983,139.90275958951818,138.35260118003447,138.91238403320312,7948148
2016-07-13 00:00:00-04:00,138.91231826731251,139.85964370187727,138.86925490435945,139.34291076660156,6774090
2016-07-14 00:00:00-04:00,139.9458171457258,140.8931429893419,139.90275376417816,140.50559997558594,7069013
2016-07-15 00:00:00-04:00,141.0653896193755,141.88353906795444,140.9792765622071,141.58212280273438,8828243
2016-07-18 00:00:00-04:00,141.62517694096687,141.8404801558059,140.6348013468298,141.7113037109375,7984476
2016-07-19 00:00:00-04:00,141.02232154509628,141.88352055484572,140.89313141106985,141.79739379882812,7002220
2016-07-20 00:00:00-04:00,141.92660585895007,142.0988456875091,140.80704011827254,141.15151977539062,7419565
2016-07-21 00:00:00-04:00,140.93620497006427,141.45292441324085,139.9027523736248,140.33335876464844,8848608
2016-07-22 00:00:00-04:00,136.63019593926415,138.09424136396873,136.45795610753936,138.05117797851562,12053115
2016-07-25 00:00:00-04:00,138.09418723514452,138.1372506037181,135.1230341648861,136.2425994873047,9541846
2016-07-26 00:00:00-04:00,136.37183456763472,136.63020118017627,134.8216623125618,135.51063537597656,7700445
2016-07-27 00:00:00-04:00,135.59673686681802,135.89816684073728,134.00351507071102,134.69247436523438,8191343
2016-07-28 00:00:00-04:00,134.34800549149458,134.82166161694064,133.83128597916573,134.5633087158203,6321940
2016-07-29 00:00:00-04:00,134.69250702847432,135.33841680628984,133.9604841730043,134.08966064453125,10443997
2016-08-01 00:00:00-04:00,134.00354447871558,134.43413727724572,133.57293797009538,134.13272094726562,6500847
2016-08-02 00:00:00-04:00,133.96043870901357,134.17574189521503,133.48676895735323,133.7020721435547,5634002
2016-08-03 00:00:00-04:00,133.6160090671374,134.52027181930663,133.6160090671374,134.04661560058594,4174494
2016-08-04 00:00:00-04:00,134.3480180153363,134.56332125973248,133.87434813564687,134.21884155273438,4234526
2016-08-05 00:00:00-04:00,134.6494109818049,135.4244970431872,134.43410777474458,134.69247436523438,4502365
2016-08-08 00:00:00-04:00,134.77855839545663,135.20915096295454,134.3910154876506,134.6493682861328,4263822
2016-08-09 00:00:00-04:00,134.47714978590065,134.99386917467166,134.13267019338667,134.77857971191406,4195944
2016-08-10 00:00:00-04:00,134.5632552566663,134.95079816447233,134.347952117876,134.6493682861328,3868199
2016-08-11 00:00:00-04:00,134.82166299131305,135.08002960515535,134.34800686103853,134.7355499267578,7926280
2016-08-12 00:00:00-04:00,134.34796285393895,134.69244241949855,134.26183610750715,134.52020263671875,4450136
2016-08-15 00:00:00-04:00,134.77856916593035,134.99385861184226,134.43407589028695,134.52020263671875,4080032
2016-08-16 00:00:00-04:00,134.0896131987462,134.73552274801543,133.83126034710693,134.30491638183594,4670609
2016-08-17 00:00:00-04:00,134.60637347488083,134.90778976595658,134.261880086395,134.7355499267578,3672056
2016-08-18 00:00:00-04:00,134.56330804536356,135.33839416503906,134.30494143544234,135.33839416503906,5851135
2016-08-19 00:00:00-04:00,134.86472500382342,135.20920467870934,134.26187871772902,134.5633087158203,5162884
2016-08-22 00:00:00-04:00,134.21878928701096,135.33835475383293,133.83124634002763,134.86468505859375,4269331
2016-08-23 00:00:00-04:00,135.4244680159452,135.9411873760827,134.47714233398438,134.47714233398438,6701538
2016-08-24 00:00:00-04:00,134.64940048030758,134.9938801007028,134.21880780985654,134.43409729003906,4599977
2016-08-25 00:00:00-04:00,134.30489498496686,134.77856465431842,134.04654217448723,134.39102172851562,3553077
2016-08-26 00:00:00-04:00,134.64938212069688,135.46753139014433,134.08959938636022,134.47714233398438,4645987
2016-08-29 00:00:00-04:00,134.26187070980131,135.42449982576338,134.21882103557436,135.03695678710938,4433840
2016-08-30 00:00:00-04:00,134.95077967314649,135.51056227326526,134.77853992773154,135.0799560546875,3784692
2016-08-31 00:00:00-04:00,134.73550579271446,134.99385861184226,134.30489948072307,134.52020263671875,6972715
2016-09-01 00:00:00-04:00,134.13270397508126,134.7355502688517,133.31455445424362,134.34800720214844,8608480
2016-09-02 00:00:00-04:00,134.56331008755905,135.42450928355285,134.4771833129155,134.7355499267578,4341736
2016-09-06 00:00:00-04:00,134.82163774373365,134.95082788150594,132.6255699226332,133.7020721435547,8545902
2016-09-07 00:00:00-04:00,133.4437162185919,133.74513244628906,132.62556687186336,133.74513244628906,5689568
2016-09-08 00:00:00-04:00,133.48683453311585,133.70213782508563,133.05624165926878,133.65908813476562,6313322
2016-09-09 00:00:00-04:00,132.71171519654723,132.71171519654723,129.65443420410156,129.65443420410156,9310440
2016-09-12 00:00:00-04:00,129.18074051331288,131.6351747887171,128.49178131673804,131.2906951904297,8640134
2016-09-13 00:00:00-04:00,130.1280572749776,130.25724739797533,127.97505307935866,128.5348358154297,9403607
2016-09-14 00:00:00-04:00,128.36260099021445,129.18073658373874,127.759754856507,127.88893127441406,10657959
2016-09-15 00:00:00-04:00,128.23608384406424,129.53797084588433,127.67193234937277,129.10400390625,7324018
2016-09-16 00:00:00-04:00,128.5832484695131,129.10400049305716,128.19268099758443,128.80023193359375,13549410
2016-09-19 00:00:00-04:00,129.23417178936626,130.01530665310406,127.58511697540928,127.71530151367188,6364465
2016-09-20 00:00:00-04:00,128.7568359375,129.3209874324374,128.53985246758825,128.7568359375,6186101
2016-09-21 00:00:00-04:00,129.10401215860298,129.8417477128878,128.40967606447228,129.53797912597656,6057794
2016-09-22 00:00:00-04:00,130.01533499598872,130.66628546336887,129.88515042934637,130.3625030517578,6130471
2016-09-23 00:00:00-04:00,130.27577594154846,130.40596056614544,129.364455935189,129.7116241455078,4762024
2016-09-26 00:00:00-04:00,129.3210833679106,129.36448285750498,128.10598056182687,128.19277954101562,5405558
2016-09-27 00:00:00-04:00,128.45309533195325,130.05876524129198,127.88894365352644,129.66819763183594,5319193
2016-09-28 00:00:00-04:00,129.84177474531612,129.92857368369548,128.45308845085316,129.75498962402344,5581836
2016-09-29 00:00:00-04:00,129.36442477024372,130.622912683742,127.75875491297532,128.14932250976562,8111467
2016-09-30 00:00:00-04:00,128.45308753684765,129.5380051734365,128.3663024161725,128.53988647460938,7536875
2016-10-03 00:00:00-04:00,127.84557366971558,128.8870782112021,127.5851906257994,128.626708984375,4130278
2016-10-04 00:00:00-04:00,128.93045428413143,129.1040383428696,127.80215099379002,128.01913452148438,6495171
2016-10-05 00:00:00-04:00,128.10591964231017,128.88705481517522,127.58516746609567,128.01913452148438,5203386
2016-10-06 00:00:00-04:00,127.5851399880246,128.01910694994965,126.45683694068636,127.02098846435547,5860880
2016-10-07 00:00:00-04:00,126.10970992578332,126.76064676335932,125.50215874484779,126.19649505615234,7895794
2016-10-10 00:00:00-04:00,125.8493496918421,127.19463690144251,125.02481481002843,125.2417984008789,7090734
2016-10-11 00:00:00-04:00,124.7644612541563,125.97955017189025,124.50407814895284,125.502197265625,6456464
2016-10-12 00:00:00-04:00,125.50213554029527,125.9361025631669,125.02476905171936,125.41533660888672,4748043
2016-10-13 00:00:00-04:00,124.8946262868752,125.41537859841962,124.37387397533077,124.85122680664062,5924459
2016-10-14 00:00:00-04:00,125.67574745288094,125.97951614599624,125.06819624956171,125.37197875976562,5880390
2016-10-17 00:00:00-04:00,125.41535687540764,125.80592449568886,124.54743650649814,125.1983871459961,8290687
2016-10-18 00:00:00-04:00,125.97946660538057,126.19645007960212,125.4153150992378,125.76249694824219,5751228
2016-10-19 00:00:00-04:00,126.1097412109375,126.80407769449222,125.97954275745235,126.1097412109375,6090429
2016-10-20 00:00:00-04:00,126.28332947709274,126.71729670210522,125.67577812549364,126.15314483642578,5932952
2016-10-21 00:00:00-04:00,123.41909200714922,125.8492820476809,122.94172560044517,125.76249694824219,13386341
2016-10-24 00:00:00-04:00,125.8493655278347,126.76068567040825,125.4153982915264,125.502197265625,6497675
2016-10-25 00:00:00-04:00,125.58892453121422,125.89270698343553,124.20025212249725,124.33043670654297,5525518
2016-10-26 00:00:00-04:00,124.07007673805225,126.15311337173128,123.89649265476042,125.2851791381836,5082424
2016-10-27 00:00:00-04:00,125.3719632899047,125.67573194553748,124.15686103319979,124.24365997314453,5306882
2016-10-28 00:00:00-04:00,125.32855243435094,128.40969344908976,125.28515296832123,126.80402374267578,14162063
2016-10-31 00:00:00-04:00,127.93234260540763,128.67007834980868,126.23988757700158,126.28328704833984,9090093
2016-11-01 00:00:00-04:00,125.84932736969725,126.71726157915191,124.59083934649378,125.32857513427734,6679440
2016-11-02 00:00:00-04:00,125.24177215631335,125.24177215631335,123.24554840956323,123.63611602783203,6442087
2016-11-03 00:00:00-04:00,124.11347273730767,124.11347273730767,122.3342324791225,122.72480010986328,4799374
2016-11-04 00:00:00-04:00,122.46437885847801,125.02475357896684,122.46437885847801,123.41909790039062,7483645
2016-11-07 00:00:00-05:00,125.19839435314762,127.28141717552914,125.11159540271612,127.19461822509766,8608188
2016-11-08 00:00:00-05:00,127.45503633978377,128.53994061625298,127.10785425958863,127.6720199584961,7476237
2016-11-09 00:00:00-05:00,127.23805608791925,129.3644790270564,126.15315178274238,128.58334350585938,11277456
2016-11-10 00:00:00-05:00,129.53802493641732,133.8342552180869,129.4512259854131,131.9682159423828,16969403
2016-11-11 00:00:00-05:00,132.31533105605092,133.53043298034305,131.7945790101042,133.27005004882812,8912459
2016-11-14 00:00:00-05:00,133.40028088336237,133.87764745389373,132.31537695700993,132.4021759033203,7875012
2016-11-15 00:00:00-05:00,132.27199206651912,133.53049402423915,131.23048749849852,133.44369506835938,8385295
2016-11-16 00:00:00-05:00,133.00973139479143,133.57389698855619,132.53237857626175,133.40029907226562,5272015
2016-11-17 00:00:00-05:00,133.22665052902818,133.96438604804848,133.053066513793,133.61721801757812,3721301
2016-11-18 00:00:00-05:00,133.44364939375495,134.09459988877995,132.4455308282172,133.0964813232422,5964376
2016-11-21 00:00:00-05:00,133.18334067576092,134.00786176304942,132.7059739994072,133.96446228027344,4619007
2016-11-22 00:00:00-05:00,134.22477353768966,135.57006006426033,134.0077900570062,135.30967712402344,5784384
2016-11-23 00:00:00-05:00,135.57012219521732,136.17767345615135,135.30973913564847,136.00408935546875,5064876
2016-11-25 00:00:00-05:00,136.48140300702627,136.65498705788912,135.7870668035749,136.43800354003906,2746306
2016-11-28 00:00:00-05:00,135.96070889935427,136.39467612032547,135.43995652444397,135.61354064941406,4609909
2016-11-29 00:00:00-05:00,135.74364768558735,136.04741627635062,134.44176058404142,134.7455291748047,6556935
2016-11-30 00:00:00-05:00,135.30968451809244,135.70025204124875,133.44364582616095,133.48704528808594,9522691
2016-12-01 00:00:00-05:00,132.9663433542381,136.52483804983243,132.8795443976455,136.2210693359375,9327613
2016-12-02 00:00:00-05:00,136.09087449726508,136.655026278756,135.65692115410357,136.00408935546875,4465577
2016-12-05 00:00:00-05:00,136.39462193410722,136.48140705356877,134.78895214466192,135.0059356689453,4619424
2016-12-06 00:00:00-05:00,135.3531272976258,135.57011085960858,134.5719920013233,135.26634216308594,3666882
2016-12-07 00:00:00-05:00,134.5719657842484,137.13235473632812,134.22479767954616,137.13235473632812,6864357
2016-12-08 00:00:00-05:00,137.13236524137218,137.56631849695003,136.26443109604227,136.82858276367188,5872815
2016-12-09 00:00:00-05:00,136.48141213801821,138.5210352349276,136.0474450732845,137.9134979248047,6515975
2016-12-12 00:00:00-05:00,137.4361008993268,138.82478690813593,137.3927014390644,138.26063537597656,6477017
2016-12-13 00:00:00-05:00,138.43429619785013,138.86826340705414,137.17580787166824,137.73995971679688,7198926
2016-12-14 00:00:00-05:00,137.17576130688965,138.78141732855278,136.4380117748378,136.69839477539062,9113379
