date,open,high,low,close,volume
2015-11-30 00:00:00-05:00,27.305355069554313,27.58196684907327,27.21051820948382,27.479225158691406,21785800
2015-12-01 00:00:00-05:00,27.660999737678413,27.819063196284233,27.431807873440462,27.732128143310547,23560200
2015-12-02 00:00:00-05:00,27.7321221873937,27.985022460924743,27.5108352017563,27.526641845703125,18688200
2015-12-03 00:00:00-05:00,27.63729047223747,27.653097119120428,26.87068467986689,26.902297973632812,30131100
2015-12-04 00:00:00-05:00,26.957623260982537,27.68471102396824,26.87068819914511,27.613582611083984,24901000
2015-12-07 00:00:00-05:00,27.49503180205166,27.795349028049667,27.46341851042784,27.653095245361328,17731900
2015-12-08 00:00:00-05:00,27.400186667414783,27.62147665149306,27.202608154907406,27.46341323852539,13380200
2015-12-09 00:00:00-05:00,27.566161217257143,27.83486817634888,27.273742781168508,27.510839462280273,22548300
2015-12-10 00:00:00-05:00,27.542448727135262,27.716318816272352,27.39229011412286,27.479225158691406,17400700
2015-12-11 00:00:00-05:00,27.115683499822207,27.384390470339596,27.028748448359277,27.084070205688477,21251400
2015-12-14 00:00:00-05:00,27.171007591081075,27.250037818394265,26.775850424895296,27.242136001586914,19357100
2015-12-15 00:00:00-05:00,27.384395136413307,27.937612803968985,27.376490304128122,27.803260803222656,24365900
2015-12-16 00:00:00-05:00,27.945514120560976,28.03244917590003,27.479228563132246,27.898094177246094,23257900
2015-12-17 00:00:00-05:00,27.913893386784714,27.953408488279273,27.471316411542297,27.58986473083496,24963600
2015-12-18 00:00:00-05:00,27.447605333328507,27.463411975379152,26.760032985573364,26.767934799194336,41336600
2015-12-21 00:00:00-05:00,26.957616362984613,27.107774967401653,26.728424534024988,27.06035804748535,18006800
2015-12-22 00:00:00-05:00,27.155204890503388,27.48713551124704,27.08407646965684,27.447620391845703,18422000
2015-12-23 00:00:00-05:00,27.62147847390297,27.700508678196638,27.487123508832884,27.660993576049805,12526500
2015-12-24 00:00:00-05:00,27.716323417888574,27.86648205583114,27.629388358886594,27.64519500732422,5893800
2015-12-28 00:00:00-05:00,27.62148520602267,27.66100031780043,27.321164929854096,27.60567855834961,9449400
2015-12-29 00:00:00-05:00,27.668900291425693,28.12728399898577,27.668900291425693,28.00873565673828,14188600
2015-12-30 00:00:00-05:00,27.961317301670004,28.016639054606976,27.62148195373751,27.653095245361328,11566800
2015-12-31 00:00:00-05:00,27.518735627964418,27.62937911520099,27.218415437744497,27.226320266723633,14736700
2016-01-04 00:00:00-05:00,26.7758521820685,26.87859088135592,26.443918572988043,26.8627872467041,27882200
2016-01-05 00:00:00-05:00,26.839072533964657,26.870685829082625,26.49923714847089,26.7363338470459,16709500
2016-01-06 00:00:00-05:00,26.277948623595496,26.491333831338682,25.92230661069018,26.143596649169922,25491300
2016-01-07 00:00:00-05:00,25.511343839443164,26.088272898578424,25.163606643676758,25.163606643676758,37680500
2016-01-08 00:00:00-05:00,25.361181763315287,25.463923449267874,24.839574533200363,24.902799606323242,29953800
2016-01-11 00:00:00-05:00,25.139896654281387,25.463926893696975,25.03715646183609,25.33747673034668,27732400
2016-01-12 00:00:00-05:00,25.890694353794355,25.993436053815323,25.50344204686947,25.827470779418945,28587700
2016-01-13 00:00:00-05:00,25.890693284312334,26.02504827337598,25.15570230425426,25.21892738342285,34445700
2016-01-14 00:00:00-05:00,25.266341818822934,25.977624223796187,25.13198835841874,25.87488555908203,48728200
2016-01-15 00:00:00-05:00,23.49604443745803,24.10458682733515,23.274757391979033,23.51975440979004,76373900
2016-01-19 00:00:00-05:00,23.693623628880125,23.756848715990618,23.298466457588308,23.551366806030273,28878100
2016-01-20 00:00:00-05:00,23.195725516810267,23.60668932362906,23.085080487340633,23.385400772094727,39598200
2016-01-21 00:00:00-05:00,23.432822001533786,23.73314232207679,23.108793213382988,23.440725326538086,30157400
2016-01-22 00:00:00-05:00,23.804260513856423,23.899097358357725,23.322168447527332,23.65410041809082,25326500
2016-01-25 00:00:00-05:00,23.70152500336226,23.88329692542563,23.369592946487693,23.39330291748047,26441000
2016-01-26 00:00:00-05:00,23.40120465193294,23.7489418251158,23.40120465193294,23.66200828552246,24754900
2016-01-27 00:00:00-05:00,23.6145868877888,23.883293827904463,23.42491166666092,23.55926513671875,26384100
2016-01-28 00:00:00-05:00,23.725229423406716,23.85167955763983,23.511844256611646,23.685712814331055,22028100
2016-01-29 00:00:00-05:00,23.87538935506029,24.52344821361592,23.788455825025977,24.515544891357422,38311400
2016-02-01 00:00:00-05:00,24.27845119027382,24.594578069803546,24.21522611584881,24.35748291015625,19015100
2016-02-02 00:00:00-05:00,24.06507233463362,24.096684124486377,23.417013307494855,23.551366806030273,24994300
2016-02-03 00:00:00-05:00,23.694876459775735,23.694876459775735,22.738152863139575,23.39191436767578,44660100
2016-02-04 00:00:00-05:00,23.232452517455748,23.822432267130626,23.20853538532829,23.73473358154297,29257800
2016-02-05 00:00:00-05:00,23.583256126036513,23.726765027682017,23.049084948062944,23.15273094177246,27957500
2016-02-08 00:00:00-05:00,22.91354959455408,23.10489429538891,22.56275021602064,22.977331161499023,28725900
2016-02-09 00:00:00-05:00,22.714241605376902,23.24044013517921,22.65046001148187,22.96936798095703,22902600
2016-02-10 00:00:00-05:00,23.025162344690788,23.120835436281514,22.475047010228764,22.50693702697754,27267800
2016-02-11 00:00:00-05:00,22.188029420889972,22.650446072222472,22.06843919601768,22.498964309692383,28450200
2016-02-12 00:00:00-05:00,22.77801166669966,22.881657654723547,22.43518520283544,22.833820343017578,19699000
2016-02-16 00:00:00-05:00,22.921517824662974,23.080972469972984,22.610582939047866,22.945436477661133,30705200
2016-02-17 00:00:00-05:00,23.009220146713574,23.615145725648684,22.905574161533018,23.495553970336914,27691700
2016-02-18 00:00:00-05:00,23.543390596411353,23.72676238557337,23.423798844575675,23.455690383911133,20623300
2016-02-19 00:00:00-05:00,23.280291205564687,23.383935665840408,22.88962745666504,22.88962745666504,42056700
2016-02-22 00:00:00-05:00,23.208540475267295,23.5513669705543,23.120840249773636,23.399885177612305,23893100
2016-02-23 00:00:00-05:00,23.360020906359228,23.399885336705797,22.801932567560023,22.96138572692871,26638200
2016-02-24 00:00:00-05:00,22.73814305698355,23.36001274643851,22.62652421167543,23.272314071655273,21593600
2016-02-25 00:00:00-05:00,23.37596274975122,23.615144729614258,23.08097361812743,23.615144729614258,17571400
2016-02-26 00:00:00-05:00,23.82243328959616,23.981887940426585,23.678925928655474,23.758651733398438,19902200
2016-02-29 00:00:00-05:00,23.694871040102434,24.02972460250297,23.583253692859692,23.59122657775879,22903100
2016-03-01 00:00:00-05:00,23.86229730521826,24.34065972886979,23.718788426055575,24.213096618652344,25502600
2016-03-02 00:00:00-05:00,24.15728473257697,24.611729991601024,24.013777384154345,24.348630905151367,23779800
2016-03-03 00:00:00-05:00,24.819023643486773,24.994424081823706,24.34863556790135,24.380525588989258,25625200
2016-03-04 00:00:00-05:00,24.31673710613919,24.60375481761357,23.957964966796215,24.420381546020508,20356800
2016-03-07 00:00:00-05:00,24.388494731667873,24.81104847111075,24.316740294391305,24.667539596557617,18858200
2016-03-08 00:00:00-05:00,24.57984157805496,24.619704482012573,24.221069359747215,24.364578247070312,19104900
2016-03-09 00:00:00-05:00,24.579837134274612,24.7472646461065,24.45227403986557,24.61172866821289,14707800
2016-03-10 00:00:00-05:00,24.826997424761768,25.03428789166629,24.221071795503725,24.914697647094727,29584800
2016-03-11 00:00:00-05:00,25.249553678192235,25.34522679547523,25.137936308589246,25.321308135986328,22811200
2016-03-14 00:00:00-04:00,25.241574525404804,25.265493178955833,24.954556765481378,25.058202743530273,17438600
2016-03-15 00:00:00-04:00,24.986449177817516,25.23360252380371,24.763212965546973,25.23360252380371,16927700
2016-03-16 00:00:00-04:00,25.106038742598088,25.35319208202975,24.850912518581886,25.265493392944336,26298400
2016-03-17 00:00:00-04:00,25.321303286902353,25.648182446616953,25.273467497757814,25.496702194213867,22865300
2016-03-18 00:00:00-04:00,25.64021337999313,26.062765676534926,25.56048756449861,26.054794311523438,49934200
2016-03-21 00:00:00-04:00,25.69602360405296,25.847503879138095,25.472788874170636,25.783723831176758,21760900
2016-03-22 00:00:00-04:00,25.640215257666615,25.879395763010653,25.472789208060302,25.767778396606445,22200400
2016-03-23 00:00:00-04:00,25.887367549425107,25.887367549425107,25.49670376521135,25.512649536132812,18765300
2016-03-24 00:00:00-04:00,25.409003657016168,25.472785216491552,25.273467653046932,25.416975021362305,14211900
2016-03-28 00:00:00-04:00,25.409001416310062,25.5126458710655,25.209683870442365,25.432918548583984,11433000
2016-03-29 00:00:00-04:00,25.456836793195553,25.86344324205205,25.29738215079021,25.815608978271484,15313200
2016-03-30 00:00:00-04:00,25.871417833650895,26.110598278313137,25.743854727074744,26.078706741333008,16598000
2016-03-31 00:00:00-04:00,25.93519779373224,26.0388437679556,25.767771787071357,25.791688919067383,17880000
2016-04-01 00:00:00-04:00,25.727907226514123,25.8873618593355,25.5923697241455,25.871416091918945,18049700
2016-04-04 00:00:00-04:00,25.672104204002608,25.81561310095094,25.305359076171044,25.512649536132812,21581600
2016-04-05 00:00:00-04:00,25.424945664268613,25.60831744150557,25.28940967225169,25.432918548583984,20080000
2016-04-06 00:00:00-04:00,25.4887276381511,25.69601807175013,25.32927451123261,25.57642936706543,15740600
2016-04-07 00:00:00-04:00,25.424947352990564,25.432920237835496,24.994422216070447,25.15387535095215,23738200
2016-04-08 00:00:00-04:00,25.321304987473734,25.52859544858472,25.098068755352884,25.21765899658203,17031900
2016-04-11 00:00:00-04:00,25.43292166543214,25.783721014938568,25.241576980430192,25.249549865722656,19707700
2016-04-12 00:00:00-04:00,25.416975743958513,25.4648130554293,25.018340605736206,25.401031494140625,16774200
2016-04-13 00:00:00-04:00,25.48873021745518,25.656157766435296,25.47278596762043,25.616294860839844,19968100
2016-04-14 00:00:00-04:00,25.33725284612716,25.424951552562447,25.153879505749646,25.35319709777832,21620900
2016-04-15 00:00:00-04:00,25.345223460474894,25.424949273602117,25.018341239829148,25.082122802734375,28782800
2016-04-18 00:00:00-04:00,25.05820362030904,25.289411196703277,25.018339196329144,25.23360252380371,21566600
2016-04-19 00:00:00-04:00,25.273464349119088,25.361163031512937,25.034282391849718,25.193737030029297,33619300
2016-04-20 00:00:00-04:00,24.970505490182404,25.71993847542217,24.9146968126297,25.512649536132812,57629800
2016-04-21 00:00:00-04:00,25.464810436976368,25.560483529407854,25.361164460119575,25.488727569580078,28431400
2016-04-22 00:00:00-04:00,25.3053628744663,25.401035993683045,24.89078189231481,25.225635528564453,29625600
2016-04-25 00:00:00-04:00,25.00239664639739,25.114013999781253,24.874833522338008,25.02631378173828,19315700
2016-04-26 00:00:00-04:00,25.02631552048038,25.273470421105248,24.850916592880715,25.03428840637207,20976400
2016-04-27 00:00:00-04:00,24.914696460633767,25.353194510071965,24.86686066921762,25.313331604003906,20006200
2016-04-28 00:00:00-04:00,25.074153557884603,25.281442514347777,24.739299944153455,24.803081512451172,25146400
2016-04-29 00:00:00-04:00,24.603762705252137,24.611735590979315,23.99783707603897,24.141345977783203,36443700
2016-05-02 00:00:00-04:00,24.27688061778513,24.468225302374524,24.205126170980062,24.404443740844727,21086600
2016-05-03 00:00:00-04:00,24.244990624313004,24.364580869731125,23.989864361908353,24.205127716064453,27111100
2016-05-04 00:00:00-04:00,24.261415522326516,24.29358100311706,23.883462303643523,24.004085540771484,23278800
